SURVEY#,NAME,ORG,LOCATION,Group,1_AGE,1_SEX,2_EDU,3_ENGLISH,5_INTERNET_SYRIA,5_INTERNET_JORDAN,6_SOCIAL_MEDIA_SYRIA,6_SOCIAL_MEDIA_JORDAN,7_WATCH_VIDEOS_SYRIA,7_WATCH_VIDEOS_JORDAN,8_INFO_SRC_SYRIA,8_INFO_FREQ_SYRIA,8_INFO_FREQ_JORDAN,9_INTERNET_HOW_SYRIA_MYMOBILE_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSEPHONE_TRUEORFALSE,9_INTERNET_HOW_SYRIA_MYCOMPUTERTOMOBILENETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSECOMPUTERTOMOBILENETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_MYCOMPUTERTOWIFINETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSECOMPUTERTOWIFI_TRUEORFALSE,9_INTERNET_HOW_SYRIA_IDONTKNOW,MULTIPLE_CHOICE_INTERNET_HOW_SYRIA,10_INTERNET_LOCATION_SYRIA_HOME_TUREORFALSE,10_INTERNET_LOCATION_SYRIA_SCHOOL_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_INTERNETCAFE_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_FRIENDSHOUSE_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_FAMILY_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_OTHER_TRUEORFALSE,10_INTERNET_HOW_JORDAN_IDONTKNOW_TRUEORFALSE,MULTIPLE_CHOICE_INTERNET_WHERE_SYRIA,11_INTERNET_HOW_JORDAN_MYPHONE_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSEPHONE_TRUEORFALSE,11_INTERNET_HOW_JORDAN_MYCOMPUTERTOMOBILENETWORK_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSECOMPUTERTOMOBILENETWORK_TRUEORFALSE,11_INTERNET_HOW_JORDAN_MYCOMPUTERTOWIFI_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSECOMPUTERTOWIFI_TRUEORFALSE,11_INTERNET_HOW_JORDAN_IDONTKNOW,MULTIPLE_CHOICE_INTERNET_HOW_JORDAN,12_INFO_SRC_JORDAN,12_INFO_SRC_JORDAN_FQC,13_HANDSET_OWNERSHIP,13_HANDSET_MODEL,13_HANDSET_SIM_NUMBER,14_SIM_OWN_NUMBER,14_SIM_BORROW_NUMBER,15_CARRIER_SIM_ZAIN,15_CARRIER_SIM_ORANGE,15_CARRIER_SIM_UMNIAH,15_CARRIER_SIM_AREEBA,15_CARRIER_SIM_SYRIATEL,15_CARRIER_SIM_OTHER,CONSISTENCY_2,16_COMM_APP_FREQ_SYRIA_COUNT_MOBILEVOICE,16_COMM_APP_FREQ_SYRIA_COUNT_SMS,16_COMM_APP_FREQ_SYRIA_COUNT_WHATSAPP,16_COMM_APP_FREQ_SYRIA_COUNT_VIBER,16_COMM_APP_FREQ_SYRIA_COUNT_SKYPE,16_COMM_APP_FREQ_SYRIA_COUNT_EMAIL,16_COMM_APP_FREQ_SYRIA_COUNT_OTHER1,16_COMM_APP_FREQ_SYRIA_COUNT_OTHER2,17_MOBILE_CHOICE_SYRIA,18_COMM_APP_FREQ_JORDAN_COUNT_MOBILEVOICE,18_COMM_APP_FREQ_JORDAN_COUNT_SMS,18_COMM_APP_FREQ_JORDAN_COUNT_WHATSAPP,18_COMM_APP_FREQ_JORDAN_COUNT_VIBER,18_COMM_APP_FREQ_JORDAN_COUNT_SKYPE,18_COMM_APP_FREQ_JORDAN_COUNT_EMAIL,18_COMM_APP_FREQ_JORDAN_COUNT_OTHER1,18_COMM_APP_FREQ_JORDAN_COUNT_OTHER2,19_MOBILE_SERV_CHOICE_JORDAN,20_DISTRICT_CALL_SYRIA,21_DISTRICT_CALL_JORDAN,22_ONLINE_ACTIVITY_INTEREST_COUNT_ONLINEEDU,22_ONLINE_ACTIVITY_INTEREST_COUNT_ONLINETRAINING,22_ONLINE_ACTIVITY_INTEREST_COUNT_INFORSEARCH,22_ONLINE_ACTIVITY_INTEREST_COUNT_NEWS,22_ONLINE_ACTIVITY_INTEREST_COUNT_JOBS,22_ONLINE_ACTIVITY_INTEREST_COUNT_MAPPING,22_ONLINE_ACTIVITY_INTEREST_COUNT_CONNECTPEOPLEINSIDECAMP,22_ONLINE_ACTIVITY_INTEREST_COUNT_CONNECTPEOPLEOUTSIDECAMP,22_ONLINE_ACTIVITY_INTEREST_COUNT_EMAIL,22_ONLINE_ACTIVITY_INTEREST_COUNT_SKYPE,22_ONLINE_ACTIVITY_INTEREST_COUNT_VIBER,22_ONLINE_ACTIVITY_INTEREST_COUNT_WHATSAPP,22_ONLINE_ACTIVITY_INTEREST_COUNT_TWITTER,22_ONLINE_ACTIVITY_INTEREST_COUNT_FACEBOOK,22_ONLINE_ACTIVITY_INTEREST_COUNT_YOUTUBE,22_ONLINE_ACTIVITY_INTEREST_COUNT_GAMING,22_ONLINE_ACTIVITY_INTEREST_COUNT_ENTERTAINMENT,23_ASSISTANCE_RECEIVE_YESORNO,23_ASSISTANCE_RECEIVE_COUNT_ONLINEEDU               ,23_ASSISTANCE_RECEIVE_COUNT_ONLINETRAINING,23_ASSISTANCE_RECEIVE_COUNT_INFOSEARCH,23_ASSISTANCE_RECEIVE_COUNT_NEWS,23_ASSISTANCE_RECEIVE_COUNT_JOBS,23_ASSISTANCE_RECEIVE_INTEREST_COUNT_MAPPING,23_ASSISTANCE_RECEIVE_COUNT_CONNECTPEOPLEINSIDEMAP,23_ASSISTANCE_RECEIVE_COUNT_CONNECTPEOPLEOUTSIDECAMP,23_ASSISTANCE_RECEIVE_COUNT_EMAIL,23_ASSISTANCE_RECEIVE_COUNT_SKYPE,23_ASSISTANCE_RECEIVE_COUNT_VIBER,23_ASSISTANCE_RECEIVE_COUNT_WHATSAPP,23_ASSISTANCE_RECEIVE_COUNT_TWITTER,23_ASSISTANCE_RECEIVE_COUNT_FACEBOOK,23_ASSISTANCE_RECEIVE_COUNT_YOUTUBE,23_ASSISTANCE_RECEIVE_COUNT_GAMING,23_ASSISTANCE_RECEIVE_COUNT_ENTERTAINMENT,CONSISTENCY_3,24_ASSISTANCE_OFFER_YESORNO,24_ASSISTANCE_OFFER_WHO_FAMILY_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_FRIENDS_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_CAMPSTAFF_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_CAMPVISITOR_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERSINSIDECAMP_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERSOUTSIDECAMP_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERS_TRUEORFALSE,24_ASSISTANCE_OFFER_COUNT_ONLINEEDU,24_ASSISTANCE_OFFER_COUNT_ONLINETRAINING,24_ASSISTANCE_OFFER_COUNT_INFOSEARCH,24_ASSISTANCE_OFFER_COUNT_NEWS,24_ASSISTANCE_OFFER_COUNT_JOBS,24_ASSISTANCE_OFFER_COUNT_MAPPING,24_ASSISTANCE_OFFER_COUNT_CONNECTPEOPLEINSIDECAMP,24_ASSISTANCE_OFFER_COUNT_CONNECTPEOPLEOUTSIDECAMP,24_ASSISTANCE_OFFER_COUNT_EMAIL,24_ASSISTANCE_OFFER_COUNT_SKYPE,24_ASSISTANCE_OFFER_COUNT_VIBER,24_ASSISTANCE_OFFER_COUNT_WHATSAPP,24_ASSISTANCE_OFFER_COUNT_TWITTER,24_ASSISTANCE_OFFER_COUNT_FACEBOOK,24_ASSISTANCE_OFFER_COUNT_YOUTUBE,24_ASSISTANCE_OFFER_COUNT_GAMING,24_ASSISTANCE_OFFER_COUNT_ENTERTAINMENT,FINISH_TRUEORFALSE
295,YX,PSU,NRC/IT,center,,female,finished_university,fair,multiple_times_per_day,monthly,occasionally,no_never,no_never,monthly,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,,,1,,,,,,consistent,occasionally,occasionally,weekly,no_never,no_never,no_never,no_never,no_never,no_preference,multiple_times_per_day,no_never,multiple_times_per_day,no_never,no_never,no_never,no_never,no_never,no_preference,do_not_know,do_not_know,somewhat_interested,somewhat_disinterested,,somewhat_interested,neutral,not_at_all_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,not_at_all_interested,somewhat_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
296,YX,PSU,NRC/IT,center,24,female,finished_university,good,occasionally,multiple_times_per_day,occasionally,once_per_day,occasionally,once_per_day,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,,,TRUE,Samsung,1,2,,1,1,,,,,consistent,weekly,multiple_times_per_day,multiple_times_per_day,,,,,,Jordanian_mobile_service,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,,,,,,Jordanian_mobile_service,5,2,somewhat_interested,very_interested,somewhat_interested,somewhat_interested,somewhat_interested,very_interested,very_interested,very_interested,neutral,neutral,somewhat_interested,neutral,neutral,somewhat_interested,somewhat_interested,,somewhat_interested,TRUE,very_important,very_important,moderately_important,moderately_important,moderately_important,moderately_important,very_important,moderately_important,slightly_important,slightly_important,slightly_important,slightly_important,slightly_important,slightly_important,slightly_important,slightly_important,slightly_important,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
297,YX,PSU,NRC/IT,center,18,female,finished_elementary,fair,monthly,monthly,once_per_day,once_per_day,occasionally,once_per_day,Facebook,occasionally,once_per_day,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,2,1,1,1,,,,,,consistent,,,multiple_times_per_day,,,,,,no_preference,,,multiple_times_per_day,,,,,,Jordanian_mobile_service,3,do_not_know,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,neutral,somewhat_interested,somewhat_interested,neutral,neutral,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,TRUE,moderately_important,very_important,very_important,very_important,moderately_important,moderately_important,moderately_important,moderately_important,moderately_important,moderately_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
298,YX,PSU,NRC/IT,center,18,female,some_university,good,once_per_day,once_per_day,occasionally,occasionally,occasionally,occasionally,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,TRUE,,2,1,1,1,,,,,,partially_consistent,multiple_times_per_day,,multiple_times_per_day,multiple_times_per_day,,,,,Syrian_mobile_service,once_per_day,,once_per_day,once_per_day,,,,,Jordanian_mobile_service,do_not_know,do_not_know,,very_interested,,,,,,,,,,,,,,,,TRUE,moderately_important, moderately_important,very_important,moderately_important,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,very_important,very_important,,,,,,,,,,,,,,,,TRUE
299,YX,PSU,NRC/IT,center,,female,some_university,fair,multiple_times_per_day,monthly,multiple_times_per_day,monthly,no_never,occasionally,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,,,1,,,,,,consistent,,,multiple_times_per_day,multiple_times_per_day,,,,,Jordanian_mobile_service,once_per_day,,,,,,,,Jordanian_mobile_service,5,all,,,,chosen_without_identifying_frequency,,,,,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,,,TRUE,,,,,,,,,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,TRUE
300,YX,PSU,NRC/IT,center,17,female,finished_elementary,good,occasionally,multiple_times_per_day,no_never,multiple_times_per_day,no_never,once_per_day,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,2,3,1,1,1,,,,consistent,occasionally,multiple_times_per_day,multiple_times_per_day,monthly,occasionally,no_never,no_never,no_never,Syrian_mobile_service,weekly,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,occasionally,no_never,no_never,no_never,Jordanian_mobile_service,do_not_know,do_not_know,not_at_all_interested,not_at_all_interested,neutral,neutral,somewhat_interested,,very_interested,very_interested,somewhat_interested,somewhat_interested,somewhat_interested,very_interested,not_at_all_interested,neutral,neutral,very_interested,very_interested,TRUE,slightly_important,slightly_important,moderately_important,very_important,very_important,slightly_important,very_important,very_important,moderately_important,moderately_important,very_important,very_important,moderately_important,slightly_important,slightly_important,very_important,very_important,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,slightly_important,moderately_important,very_important,moderately_important,moderately_important,slightly_important,very_important,very_important,slightly_important,slightly_important,very_important,very_important,slightly_important,slightly_important,slightly_important,very_important,very_important,TRUE
43,PS,UCSB,NRC/Office Management,center,30,female,finished_secondary_vocational_school,fair,no_never,once_per_day,no_never,once_per_day,no_never,weekly,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,galaxyPocket,1,1,1,1,,,,,,consistent,weekly,,once_per_day,,,,,,Syrian_mobile_service,monthly,,weekly,,,,,,Jordanian_mobile_service,8,do_not_know,very_interested,very_interested,somewhat_disinterested,neutral,very_interested,neutral,very_interested,very_interested,neutral,somewhat_interested,somewhat_interested,very_interested,not_at_all_interested,somewhat_interested,neutral,not_at_all_interested,not_at_all_interested,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
42,PS,UCSB,NRC/Office Management,center,26,female,finished_university,good,occasionally,multiple_times_per_day,occasionally,once_per_day,no_never,once_per_day,google,weekly,once_per_day,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,no difference,once_per_day,TRUE,SamsungGalaxy,2,2,1,1,,1,,,,consistent,once_per_day,no_never,multiple_times_per_day,no_never,no_never,no_never,,,Jordanian_mobile_service,multiple_times_per_day,,multiple_times_per_day,,,,,,Jordanian_mobile_service,8,11,very_interested,very_interested,very_interested,very_interested,very_interested,very_interested,very_interested,very_interested,neutral,neutral,very_interested,,,very_interested,very_interested,,very_interested,TRUE,very_important,very_important,,very_important,,,very_important,very_important,,,,,,very_important,very_important,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,very_important,very_important,very_important,,very_important,very_important,,,,very_important,,very_important,,,,TRUE
45,PS,UCSB,NRC/Office Management,center,22,female,some_university,fair,no_never,no_never,no_never,multiple_times_per_day,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,not different,no_never,TRUE,Nokia,1,1,1,1,,,,,,consistent,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,do_not_know,12,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
41,PS,UCSB,NRC/Office Management,center,24,female,some_university,fair,no_never,occasionally,occasionally,once_per_day,no_never,no_never,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,use_but_not_sure_about_frequency,,use_but_not_sure_about_frequency,,,,,,Jordanian_mobile_service,use_but_not_sure_about_frequency,,use_but_not_sure_about_frequency,,,,,,Jordanian_mobile_service,,do_not_know,,,,,chosen_without_identifying_frequency,,,,,,,,,,,,,TRUE,,,,,chosen_without_identifying_frequency,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
40,PS,UCSB,NRC/Office Management,center,20,male,some_secondary_vovational_school,good,once_per_day,multiple_times_per_day,once_per_day,multiple_times_per_day,once_per_day,once_per_day,google,multiple_times_per_day,once_per_day,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,no difference,multiple_times_per_day,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,occasionally,,weekly,occasionally,no_never,no_never,,,Jordanian_mobile_service,multiple_times_per_day,no_never,multiple_times_per_day,no_never,no_never,occasionally,,,Jordanian_mobile_service,do_not_know,do_not_know,very_interested,very_interested,very_interested,somewhat_interested,very_interested,somewhat_interested,very_interested,very_interested,somewhat_interested,somewhat_disinterested,somewhat_disinterested,very_interested,somewhat_interested,very_interested,neutral,not_at_all_interested,somewhat_disinterested,TRUE,very_important, moderately_important,moderately_important,slightly_important,moderately_important,moderately_important,very_important,very_important,moderately_important,slightly_important,slightly_important,very_important,moderately_important,very_important,slightly_important,slightly_important,slightly_important,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,very_important,very_important,moderately_important,slightly_important,slightly_important,moderately_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,moderately_important,slightly_important,slightly_important,TRUE
270,PS,UCSB,NRC/Office Management,center,23,male,some_university,poor,occasionally,multiple_times_per_day,once_per_day,occasionally,occasionally,occasionally,google,weekly,occasionally,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,yesInTermsofCoverageandtheNet,once_per_day,TRUE,Nokia,1,1,1,1,,,,,,consistent,,,,,,,,,Jordanian_mobile_service,occasionally,,,,,,,,Jordanian_mobile_service,do_not_know,do_not_know,neutral,somewhat_interested,somewhat_interested,somewhat_interested,neutral,,somewhat_interested,somewhat_interested,somewhat_disinterested,somewhat_disinterested,somewhat_interested,neutral,somewhat_interested,somewhat_interested,somewhat_disinterested,neutral,neutral,TRUE,slightly_important, moderately_important,moderately_important,slightly_important,moderately_important,slightly_important,moderately_important,moderately_important,slightly_important,slightly_important,moderately_important,moderately_important,slightly_important,moderately_important,slightly_important,slightly_important,moderately_important,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,moderately_important,moderately_important,moderately_important,moderately_important,moderately_important,slightly_important,moderately_important,moderately_important,slightly_important,slightly_important,moderately_important,very_important,slightly_important,moderately_important,moderately_important,moderately_important,moderately_important,TRUE
274,PS,UCSB,NRC/Office Management,center,26,,some_university,fair,weekly,occasionally,weekly,occasionally,monthly,occasionally,google,weekly,occasionally,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,no difference,once_per_day,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,occasionally,,occasionally,occasionally,,,,,Jordanian_mobile_service,once_per_day,once_per_day,once_per_day,once_per_day,,,,,Jordanian_mobile_service,do_not_know,1,very_interested,somewhat_disinterested,very_interested,very_interested,somewhat_interested,somewhat_interested,somewhat_disinterested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,somewhat_interested,,somewhat_interested,somewhat_interested,not_at_all_interested,not_at_all_interested,TRUE,moderately_important,,,very_important,very_important,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
275,PS,UCSB,NRC/Office Management,center,29,male,finished_university,good,occasionally,monthly,occasionally,occasionally,occasionally,monthly,google,occasionally,monthly,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,twitter,monthly,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,no_never,no_never,no_never,no_never,no_never,no_never,,,no_preference,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,do_not_know,6,chosen_without_identifying_frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,chosen_without_identifying_frequency,,,,,,,,,,,,,,,,,FALSE
276,PS,UCSB,NRC/Office Management,center,21,male,some_university,fair,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,occasionally,multiple_times_per_day,google,once_per_day,multiple_times_per_day,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,no difference,once_per_day,TRUE,SamsungGalaxy,1,2,2,1,,1,,,,consistent,weekly,no_never,multiple_times_per_day,occasionally,no_never,no_never,,,Jordanian_mobile_service,multiple_times_per_day,no_never,multiple_times_per_day,multiple_times_per_day,weekly,weekly,,,Jordanian_mobile_service,do_not_know,12,very_interested,very_interested,somewhat_interested,very_interested,very_interested,somewhat_interested,very_interested,very_interested,somewhat_interested,very_interested,very_interested,very_interested,very_interested,very_interested,very_interested,somewhat_interested,somewhat_interested,TRUE,very_important,very_important,,,,very_important,very_important,,,,,very_important,very_important,very_important,very_important,very_important,very_important,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,moderately_important,very_important,very_important,moderately_important,moderately_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,very_important,TRUE
273,PS,UCSB,NRC/Office Management,center,25,male,finished_university,good,monthly,once_per_day,weekly,once_per_day,occasionally,once_per_day,opera,weekly,weekly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"youtube,twitter,facebook",once_per_day,TRUE,SamsungGalaxy,2,2,1,1,1,,,,,consistent,once_per_day,weekly,multiple_times_per_day,no_never,no_never,,,,Jordanian_mobile_service,weekly,monthly,multiple_times_per_day,no_never,,,,,Jordanian_mobile_service,1,3,neutral,somewhat_interested,very_interested,neutral,somewhat_interested,neutral,somewhat_interested,neutral,somewhat_interested,somewhat_disinterested,neutral,somewhat_interested,very_interested,somewhat_interested,somewhat_interested,somewhat_interested,very_interested,TRUE,moderately_important,very_important,very_important,very_important,moderately_important,moderately_important,moderately_important,very_important,,moderately_important,very_important,very_important,moderately_important,very_important,slightly_important,slightly_important,moderately_important,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,moderately_important,moderately_important,very_important,very_important,very_important,moderately_important,moderately_important,moderately_important,moderately_important,very_important,moderately_important,very_important,very_important,moderately_important,very_important,very_important,moderately_important,TRUE
272,PS,UCSB,NRC/Office Management,center,20,male,some_university,good,occasionally,multiple_times_per_day,occasionally,multiple_times_per_day,no_never,monthly,google,occasionally,occasionally,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,no difference,monthly,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,occasionally,,once_per_day,,,,,,no_preference,once_per_day,,multiple_times_per_day,,,,,,Jordanian_mobile_service,11,12,very_interested,very_interested,very_interested,not_at_all_interested,somewhat_interested,,neutral,neutral,very_interested,not_at_all_interested,not_at_all_interested,somewhat_interested,somewhat_interested,somewhat_interested,very_interested,somewhat_disinterested,somewhat_disinterested,TRUE,very_important,very_important,very_important,slightly_important,very_important,slightly_important,moderately_important,moderately_important,very_important,slightly_important,moderately_important,very_important,moderately_important,very_important,,slightly_important,moderately_important,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,very_important,very_important,moderately_important,moderately_important,slightly_important,moderately_important,slightly_important,moderately_important,moderately_important,slightly_important,moderately_important,slightly_important,slightly_important,slightly_important,moderately_important,moderately_important,very_important,TRUE
39,PS,UCSB,NRC/Office Management,center,18,,some_secondary_vovational_school,poor,occasionally,multiple_times_per_day,occasionally,multiple_times_per_day,no_never,occasionally,skype,occasionally,multiple_times_per_day,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,yes now,multiple_times_per_day,TRUE,SamsungGalaxy,1,1,2,1,1,,,,,consistent,monthly,,multiple_times_per_day,occasionally,no_never,no_never,,,no_preference,weekly,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,no_never,no_never,,,Jordanian_mobile_service,none,do_not_know,,,,very_interested,very_interested,very_interested,very_interested,,,,somewhat_interested,very_interested,very_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,TRUE,,,,,,,,very_important,very_important,,,very_important,,very_important,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,TRUE
